bed,bath,area,price,bintaro,ciputat,pamulang,raya,jl,sutera,cluster,SEKTOR,JAYA,SERPONG,LANTAI,DEKAT,MURAH
4.0,4.0,150,2675000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.0,4.0,300,3700000000.0,1,0,0,0,1,0,0,0,1,0,0,0,1
3.0,2.0,90,2030000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4.0,139,2400000000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,200,2200000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,82,2000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,272,2600000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.0,3.0,150,3500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,68,1300000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1
4.0,4.0,190,3600000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.0,4.0,110,2300000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,4.0,150,4000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,200,2850000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,36,580000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,3.0,112,2665000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,93,2600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,468,6250000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,84,990000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2.0,85,1200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,240,5600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,110,1722000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.0,3.0,200,8000000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.0,5.0,280,7000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,5.0,220,2985000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,430,3700000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,73,1400000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.0,5.0,600,6500000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,72,800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,43,749160000.0,0,0,0,1,1,0,0,0,0,1,0,0,0
3.0,2.0,117,2650000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
6.0,4.0,200,3800000000.0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.0,3.0,283,7336600000.0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,4.0,150,3000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1
5.0,4.0,218,2600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,98,1400000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,161,4200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
8.0,6.0,600,10000000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,0,1,1
10.0,2.0,600,3600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,73,750000000.0,0,0,1,0,1,0,0,0,0,0,0,1,0
3.0,3.0,88,1500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,132,2945000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,60,1000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,250,2600000000.0,0,1,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,72,1800000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,70,1203000000.0,0,1,0,0,0,0,0,0,0,0,1,0,0
4.0,3.0,206,4800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,4.0,120,2500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.0,3.0,196,4774810000.0,0,0,0,0,1,0,1,0,0,1,0,0,0
5.0,4.0,114,1380750000.0,0,1,0,0,1,0,0,0,0,0,1,0,1
4.0,3.0,180,1800000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,139,2760000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,270,3200000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3.0,150,2600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,250,1600000000.0,0,1,0,0,1,0,0,0,0,0,0,1,0
3.0,2.0,100,2500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,75,1980000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,60,1200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,650000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.0,6.0,110,1750000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,60,975000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
4.0,3.0,396,5950000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,75,2300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,100,1800000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,176,5000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,420,7950000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,5.0,160,1950000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,144,1600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,200,6300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,435000000.0,0,0,1,0,1,0,0,0,0,1,0,0,0
4.0,3.0,165,3850000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,77,1250000000.0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,4.0,200,2950000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,120,1460000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0
6.0,3.0,315,4300000000.0,0,0,0,0,0,0,0,0,0,1,1,0,0
2.0,2.0,70,950000000.0,1,0,0,0,0,0,0,0,0,0,1,1,0
4.0,3.0,225,3300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,150,3700000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,3.0,103,2550000000.0,0,1,0,1,1,0,0,0,0,0,0,1,0
3.0,2.0,66,1399000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.0,4.0,242,7500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,445,7000000000.0,1,0,0,0,0,0,0,0,1,0,1,0,0
4.0,3.0,101,2200000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,52,1050000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,4.0,380,5900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,36,300000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,100,2400000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,250,3500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,155,2850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,250,3500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,152,3500000000.0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.0,2.0,50,1600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.0,4.0,500,13500000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,235,2950000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0
6.0,6.0,350,6200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,1.0,60,1100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,168,4350000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,222,5000000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,350,2300000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1.0,83,810000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2.0,150,1250000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,4.0,180,5500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,134,5000000000.0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,2.0,80,2350000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,4.0,189,2400000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,120,2550000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,137,4500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,30,1250000000.0,1,0,0,1,1,0,0,0,0,0,0,0,0
5.0,3.0,500,7300000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,560,15000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,5.0,350,6500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,5.0,450,10000000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,70,750000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,92,2333784944.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,270,3200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,5.0,400,5900000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,114,2350000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,126,2779011375.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,48,1200000000.0,0,0,0,0,0,0,0,0,0,1,1,0,0
2.0,2.0,53,1075000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
4.0,4.0,220,3500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,125,2100000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,84,1125000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,117,2800000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2.0,180,2100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,300,6600000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,114,1380750000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,68,1200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,200,3700000000.0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.0,2.0,72,990000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0,2.0,77,1200000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0,2.0,70,1800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,1,0,1
3.0,3.0,194,2500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,220,4900000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,150,3000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
6.0,8.0,600,7800000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,146,4000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,2.0,102,2340970000.0,0,0,0,1,1,0,0,0,0,1,0,0,0
3.0,1.0,54,1320000000.0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.0,2.0,105,1300000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,245,6450000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,114,2200000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,91,2300000000.0,0,1,0,1,1,0,0,0,0,0,0,1,0
2.0,2.0,65,1200000000.0,0,0,0,0,0,0,0,0,0,1,0,1,1
3.0,2.0,73,1380000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.0,4.0,250,6500000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
7.0,7.0,968,16700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,130,1600000000.0,1,0,0,1,0,0,0,0,0,0,0,1,0
2.0,1.0,50,685000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,154,4700000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,72,1304000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,300,5900000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,55,700000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,325,5500000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.0,5.0,259,5000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,3.0,180,4500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,36,487000000.0,0,0,1,1,1,0,0,0,0,0,0,0,0
4.0,3.0,160,1800000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,5.0,320,5300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,150,975000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,110,1700000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,250,5250000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,230,2800000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,6.0,255,4900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,67,881000000.0,0,1,1,0,1,0,0,0,0,0,0,1,1
3.0,2.0,187,4000000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
3.0,3.0,90,1250000000.0,0,0,1,0,0,0,0,0,0,0,1,0,1
6.0,3.0,412,7800000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
2.0,2.0,62,1075000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,70,1680000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,675000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,200,3200000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,170,2300000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,93,2100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,67,1500000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,60,1000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,70,775000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,45,675000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,145,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,2.0,160,1500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,1.0,45,1350000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,143,2655000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,3.0,142,4800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,68,1650000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,180,4800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,55,795000000.0,0,0,1,0,0,0,0,0,0,0,0,1,0
6.0,3.0,150,2600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,150,3750000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,100,3200000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2.0,120,1700000000.0,0,0,1,0,1,0,0,0,0,1,0,0,0
5.0,4.0,270,3200000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,55,748000000.0,0,0,0,0,1,0,0,0,0,1,0,0,1
4.0,4.0,215,5000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,69,1542312311.0,0,0,0,0,0,1,0,0,0,1,1,0,0
4.0,4.0,217,4998800000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,180,2700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,66,1200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,330,5800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,250,3200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,150,1950000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,150,2700000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,5.0,280,7000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,150,3500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,80,1700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.0,5.0,456,8500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,94,1500000000.0,1,0,0,0,0,0,1,1,0,0,0,0,0
5.0,5.0,294,9860000000.0,1,0,0,0,1,0,0,0,1,0,1,0,0
2.0,1.0,60,835000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,70,1500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,500,6300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,50,850000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,125,1290000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,3.0,300,2800000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,3.0,172,3400000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,114,1350000000.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.0,2.0,72,940000000.0,0,0,1,0,0,0,0,0,0,0,1,0,0
4.0,2.0,160,2400000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,110,2150000000.0,0,1,0,1,1,0,0,0,0,0,0,0,0
3.0,3.0,92,2750000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,160,3900000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,126,1850000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,100,1250000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,3.0,310,5000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,129,2983900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,4.0,450,7500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,72,1400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,90,1300000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,4.0,138,3100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,96,2100000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,150,1900000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,2.0,65,599000000.0,0,0,1,0,0,0,0,0,0,0,1,1,1
2.0,1.0,70,1300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.0,480,8000000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,3.0,200,3800000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,470,5750000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,90,1200000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2.0,72,890000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,180,2650000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,75,770000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.0,4.0,175,3750000000.0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.0,4.0,250,2800000000.0,0,1,0,0,0,0,0,0,0,0,1,0,0
4.0,4.0,325,6000000000.0,1,0,0,0,0,0,0,1,1,0,1,0,0
2.0,1.0,40,499000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
7.0,5.0,450,5250000000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
2.0,1.0,120,3500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,185,5250000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,52,600000000.0,0,0,0,0,1,0,0,0,0,1,1,0,0
3.0,3.0,102,2191900000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,3.0,225,5100000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,150,3000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,179,3500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,140,1700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,84,1750000000.0,1,0,0,1,0,0,0,0,1,0,0,0,0
4.0,2.0,140,1900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,80,1500000000.0,1,1,0,0,0,0,0,0,0,0,1,1,0
3.0,3.0,290,5200000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
2.0,1.0,37,762800000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.0,5.0,170,2250000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,790000000.0,1,0,0,1,1,0,0,0,0,0,0,0,0
2.0,1.0,40,745000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,174,2600000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,200,2850000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,73,1100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,160,3300000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0
4.0,4.0,230,6200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,426,10000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,75,770000000.0,0,0,1,0,1,0,0,0,0,0,1,0,0
2.0,1.0,60,650000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,3.0,300,2700000000.0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.0,3.0,185,5500000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3.0,208,4500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,4.0,180,3200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,52,1090000000.0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,36,499000000.0,0,1,1,0,0,0,0,0,0,0,0,0,0
4.0,3.0,170,2550000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,43,1395000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.0,3.0,89,1000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,6.0,300,3500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,120,3300000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,40,500000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0
3.0,3.0,175,4400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,120,2100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,120,2700000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,140,2200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,63,1400000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,218,2600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,150,2875000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,84,1300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,395,385000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,700,8500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,2.0,70,880000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
5.0,4.0,180,2700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,4.0,256,9000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,155,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,69,1298000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,41,880000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.0,2.0,72,3000000000.0,0,0,0,1,1,0,0,1,0,0,0,0,0
3.0,1.0,120,2600000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,3.0,450,6300000000.0,0,1,0,1,0,0,0,0,0,0,0,0,0
3.0,2.0,65,800000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
4.0,3.0,99,1800000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,150,3300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,250,6800000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,220,2500000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,238,4000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,65,1161000000.0,0,1,0,0,1,0,0,0,1,0,0,0,0
4.0,4.0,275,4750000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,90,1400000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,207,5200090000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.0,2.0,82,1775000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,132,2900000444.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,70,850000000.0,0,0,0,1,1,0,0,0,0,1,0,0,0
4.0,4.0,200,2650000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.0,220,3300000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0
2.0,2.0,73,1415000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,65,970000000.0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.0,3.0,216,4600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.0,6.0,783,17500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,90,1800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,40,590000000.0,1,0,1,0,1,0,0,0,0,0,0,0,0
4.0,3.0,150,3475000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,4.0,285,7400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
